gameWeek,minutes_played_last5,clean_sheets_last5,bps_last5,player_starts_last5,expected_goals_last5,expected_assists_last5,expected_goal_involvements_last5,expected_goals_conceded_last5,total_points_last5,difficulty,is_home_team,player_type_1,player_type_2,player_type_3,player_type_4
3,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,0,0,0,1,0
11,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,5,0,0,0,1,0
7,3.7471483622379123,0.0,2.4849066497880004,0.47000362924573563,0.09349034308733897,0.01980262729617973,0.11154137473290732,0.7765687886990177,1.2237754316221157,3,0,0,1,0,0
3,3.901972669574645,0.4054651081081644,2.772588722239781,0.4054651081081644,0.03922071315328133,0.2700271372130602,0.30010459245033816,0.4285303810391606,1.7047480922384253,2,0,0,0,1,0
10,3.4011973816621555,0.0,1.7578579175523736,0.3364722366212129,0.0,0.005982071677547469,0.005982071677547469,0.5966362801791015,0.5877866649021191,4,0,0,1,0,0
3,3.332204510175204,0.0,2.3513752571634776,0.0,0.03922071315328133,0.0769610411361284,0.11332868530700327,0.44147554563119756,1.0986122886681098,2,1,0,0,1,0
5,4.366278277705742,0.22314355131420976,2.6741486494265287,0.6931471805599453,0.03440142671733232,0.022250608934819723,0.055907631938296086,0.965080896043587,1.252762968495368,4,1,0,0,1,0
10,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,0,0,1,0,0
7,4.406719247264253,0.0,2.747270914255491,0.6931471805599453,0.017839918128331016,0.06391332574365285,0.08065790301745454,0.8153648132841944,1.2809338454620642,2,1,0,0,1,0
6,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,0,0,0,1
7,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,4,0,1,0,0,0
3,4.460144413937834,0.4054651081081644,1.5040773967762742,0.6931471805599453,0.2851789422336623,0.03440142671733232,0.31115442863692305,1.0206507471983979,1.5040773967762742,2,1,0,0,1,0
7,4.4331949212482815,0.3364722366212129,2.9338568698359038,0.6931471805599453,0.003992021269537457,0.02955880224154443,0.033434776086237204,0.7333289701927771,1.4350845252893227,3,1,0,0,1,0
5,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,0,1,0,0,0
11,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,1,0,0,0,1
2,4.51085950651685,0.0,3.044522437723423,0.6931471805599453,0.0,0.0,0.0,0.8153648132841944,1.3862943611198906,2,0,1,0,0,0
11,4.366912996863833,0.3364722366212129,3.0726933146901194,0.6931471805599453,0.2199384203652614,0.0620353909194527,0.27002713721306004,0.4574248470388755,1.8562979903656263,2,1,0,0,0,1
3,1.791759469228055,0.0,1.5040773967762742,0.0,0.0,0.009950330853168092,0.009950330853168092,0.03440142671733232,0.9162907318741551,3,0,0,0,1,0
10,4.468204330914934,0.1823215567939546,2.9652730660692823,0.6931471805599453,0.2515366258154277,0.05638033343610769,0.2956502421009577,0.8162493776939287,1.6486586255873816,3,0,0,0,1,0
8,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,1,0,1,0,0
6,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,4,0,0,1,0,0
5,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,0,0,1,0,0
7,4.1588830833596715,0.1823215567939546,2.6100697927420065,0.47000362924573563,0.013902905168991434,0.023716526617316065,0.03729578474369693,0.9234649356221554,1.2809338454620642,4,1,0,0,1,0
7,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,0,0,0,0,1
8,2.772588722239781,0.0,1.7578579175523736,0.1823215567939546,0.06391332574365285,0.009950330853168092,0.07325046173959274,0.2183319943169877,0.8754687373538999,3,1,0,0,1,0
9,3.242592351485517,0.1823215567939546,1.5260563034950492,0.1823215567939546,0.003992021269537457,0.001998002662673058,0.005982071677547469,0.40945712937770185,0.9555114450274363,2,1,0,0,1,0
9,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,0,0,1,0,0
3,4.51085950651685,0.0,3.0204248861443626,0.6931471805599453,0.4478858239921165,0.07232066157962608,0.4946962418361071,1.1233049012584813,2.0794415416798357,3,1,0,0,0,1
2,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,4,1,0,0,1,0
3,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,0,0,0,1,0
11,4.51085950651685,0.3364722366212129,3.0349529867072724,0.6931471805599453,0.1839868361130158,0.23269776411902143,0.3811724155391198,0.7466879474879753,1.8562979903656263,3,1,0,0,1,0
3,4.3694478524670215,0.0,2.6026896854443837,0.6931471805599453,0.06297479916138839,0.0,0.06297479916138839,1.0986122886681098,1.7047480922384253,3,0,0,1,0,0
11,4.51085950651685,0.3364722366212129,3.332204510175204,0.6931471805599453,0.09166718852582387,0.017839918128331016,0.10795714150509236,0.8679404709331082,1.9740810260220096,2,1,0,1,0,0
9,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,4,0,0,1,0,0
5,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,4,1,1,0,0,0
3,4.143134726391533,0.0,2.2512917986064953,0.6931471805599453,0.0,0.004987541511038968,0.004987541511038968,0.8372475245337022,1.252762968495368,5,1,0,1,0,0
4,4.51085950651685,0.0,2.7300291078209855,0.6931471805599453,0.11630045569616063,0.02306527293099597,0.13685918271719735,1.0727245177159819,1.203972804325936,2,0,0,1,0,0
11,4.37449836825309,0.1823215567939546,3.0349529867072724,0.6931471805599453,0.17395330712343798,0.18564934688662926,0.3321773123383321,0.6397464038328301,2.028148247292285,2,0,0,0,1,0
3,4.448516375942715,0.6931471805599453,3.481240089335692,0.6931471805599453,0.41541543896133254,0.03440142671733232,0.4382549309311553,0.23111172096338664,2.2512917986064953,2,0,0,0,0,1
9,2.341805806147327,0.0,2.1041341542702074,0.0,0.0,0.023716526617316065,0.023716526617316065,0.0695260626486103,1.1631508098056809,3,1,0,0,1,0
10,4.456670177669648,0.0,2.0794415416798357,0.6931471805599453,0.071389996086673,0.02955880224154443,0.09893994785490365,1.12102588350501,1.33500106673234,4,0,0,0,0,1
11,2.9856819377004897,0.0,1.824549292051046,0.1823215567939546,0.033434776086237204,0.01980262729617973,0.05259245011917063,0.29117596170603677,0.9555114450274363,2,0,0,0,1,0
6,3.2809112157876537,0.1823215567939546,2.681021528714291,0.1823215567939546,0.017839918128331016,0.1380212978973746,0.15357908792830058,0.25773819607870885,1.5260563034950492,3,1,0,0,1,0
2,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,0,1,0,0,0
11,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,0,1,0,0
10,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,0,0,1,0,0
9,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,4,0,0,0,1,0
5,2.1972245773362196,0.0,1.6582280766035324,0.0,0.0,0.0,0.0,0.11332868530700327,0.9162907318741551,2,0,0,1,0,0
10,1.5260563034950492,0.0,1.791759469228055,0.0,0.007968169649176881,0.003992021269537457,0.011928570865273812,0.14496577025018564,0.9555114450274363,2,1,0,0,1,0
8,4.136765278106052,0.0,2.1041341542702074,0.5877866649021191,0.0,0.023716526617316065,0.023716526617316065,0.7294791098073355,1.1631508098056809,3,1,0,1,0,0
5,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,1,0,0,1,0
5,2.456735772821304,0.0,1.6739764335716716,0.0,0.03922071315328133,0.0,0.03922071315328133,0.587786664902119,1.0986122886681098,2,1,0,0,1,0
6,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,0,0,0,1
9,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,0,1,0,0,0
6,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,0,0,0,1,0
10,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,0,0,1,0,0
9,4.470495282661489,0.1823215567939546,3.005682604407159,0.6931471805599453,0.0620353909194527,0.015873349156290163,0.0769610411361284,0.757060506303598,1.4350845252893227,2,1,0,1,0,0
6,4.007333185232471,0.0,2.533696813957432,0.47000362924573563,0.04688358589885046,0.02955880224154443,0.07510747248680548,0.521171915820135,0.9555114450274363,3,0,0,1,0,0
4,3.4446824936018943,0.0,2.1594842493533726,0.28768207245178085,0.1013524942602875,0.009950330853168092,0.11034805716886541,0.2337537304262252,0.9808292530117262,3,1,0,1,0,0
2,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,0,1,0,0
5,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,4,1,0,0,1,0
3,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,0,0,0,1,0
3,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,0,0,0,1,0
8,4.406719247264253,0.0,2.8903717578961645,0.6931471805599453,0.035367143837291344,0.06765864847381486,0.10074990310014315,0.6911451778892722,1.33500106673234,2,1,0,0,1,0
6,4.48863636973214,0.1823215567939546,3.152736022363656,0.6931471805599453,0.009950330853168092,0.13453089295760606,0.14323416808590775,0.9585836440644065,1.791759469228055,3,0,0,1,0,0
8,3.5553480614894135,0.1823215567939546,2.451005098112319,0.3364722366212129,0.005982071677547469,0.06391332574365285,0.0695260626486103,0.3576744442718159,1.1631508098056809,3,0,0,0,1,0
7,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,0,1,0,0
5,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,0,1,0,0,0
7,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,4,1,0,1,0,0
11,4.177459468932607,0.1823215567939546,2.747270914255491,0.5877866649021191,0.3688011237365729,0.02955880224154443,0.3893357261782807,0.8812851226753396,1.824549292051046,3,0,0,0,1,0
6,2.995732273553991,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.3148107398400336,1.0986122886681098,5,0,0,0,0,1
8,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,4,0,0,0,1,0
4,1.203972804325936,0.0,1.6739764335716716,0.0,0.006644542718668511,0.026317308317373358,0.032789822822990755,0.0,0.8472978603872034,2,1,0,0,1,0
8,4.51085950651685,0.0,2.833213344056216,0.6931471805599453,0.1327811112338184,0.007968169649176881,0.13976194237515863,0.8381129508101309,1.2809338454620642,4,0,0,1,0,0
5,4.51085950651685,0.22314355131420976,3.1245651453969594,0.6931471805599453,0.3611648492115843,0.20904462693470807,0.5113254988076417,0.7884573603642703,1.749199854809259,3,0,0,0,1,0
3,4.51085950651685,0.4054651081081644,2.5257286443082556,0.6931471805599453,0.009950330853168092,0.0769610411361284,0.08617769624105241,0.6205764877251098,1.5040773967762742,2,1,0,0,1,0
9,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,0,1,0,0,0
3,4.51085950651685,0.4054651081081644,3.044522437723423,0.6931471805599453,0.0,0.024692612590371414,0.024692612590371414,0.7514160886839212,1.791759469228055,2,1,0,1,0,0
11,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,4,0,0,0,1,0
3,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,4,1,0,1,0,0
6,3.8628327612373745,0.0,2.580216829592325,0.47000362924573563,0.0,0.001998002662673058,0.001998002662673058,0.5641767992629853,0.9555114450274363,3,1,0,1,0,0
6,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,0,0,1,0,0
11,3.4339872044851463,0.0,2.028148247292285,0.1823215567939546,0.054488185284069776,0.04688358589885046,0.09893994785490365,0.5743636445699783,1.0296194171811581,5,0,0,0,1,0
7,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,4,0,0,0,0,1
6,4.162003210695915,0.0,3.005682604407159,0.47000362924573563,0.06578774053800315,0.039220713153281114,0.10255658832509215,0.877965617552487,1.791759469228055,2,0,0,0,1,0
9,0.1823215567939546,0.0,1.4816045409242156,0.0,0.0,0.0,0.0,0.071389996086673,0.7884573603642703,4,0,0,1,0,0
4,4.339467020255086,0.28768207245178085,2.926739402067039,0.6931471805599453,0.18786173716956991,0.03601043752303303,0.21779594498761437,0.6712423451718953,1.6739764335716716,3,0,0,0,1,0
4,2.5257286443082556,0.0,1.5040773967762742,0.0,0.058268908123975824,0.0,0.058268908123975824,0.7443154671343447,1.0986122886681098,5,0,0,0,1,0
3,3.9219733362813143,0.0,2.5649493574615367,0.4054651081081644,0.009950330853168092,0.004987541511038968,0.014888612493750559,0.8197798314933114,1.6094379124341003,4,0,0,0,1,0
7,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,0,0,0,1,0
8,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,0,0,0,1,0
9,4.186619838331271,0.1823215567939546,2.797281334830153,0.5877866649021191,0.35346981298978397,0.07510747248680548,0.406797553341943,1.028189824371564,1.7578579175523736,3,0,0,0,1,0
3,4.51085950651685,0.0,2.6390573296152584,0.6931471805599453,0.09075436326846412,0.004987541511038968,0.09531017980432493,0.5128236264286637,1.252762968495368,4,0,0,1,0,0
2,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,0,1,0,0,0
10,1.33500106673234,0.0,1.5686159179138452,0.0,0.0,0.0,0.0,0.04879016416943204,0.7884573603642703,2,0,0,0,1,0
2,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,0,0,0,0,1
5,2.6741486494265287,0.0,1.6094379124341003,0.0,0.06531946612064246,0.014888612493750559,0.07927318089450788,0.15272108701766393,1.0116009116784799,3,1,0,0,0,1
11,3.339321977944068,0.0,2.322387720290225,0.1823215567939546,0.07325046173959274,0.09166718852582387,0.1587116911548208,0.3632532592988549,1.2237754316221157,3,1,0,0,1,0
11,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,0,1,0,0,0
5,3.7898553714539385,0.0,2.1972245773362196,0.22314355131420976,0.0,0.004987541511038968,0.004987541511038968,0.6703901934373291,1.0116009116784799,3,1,0,1,0,0
11,3.5779478934066544,0.1823215567939546,2.2407096892759584,0.1823215567939546,0.02761516703297339,0.017839918128331016,0.04305948946044701,0.3590720685384538,1.0986122886681098,3,1,0,0,1,0
6,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,0,1,0,0
11,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,0,0,1,0
10,4.333361462692601,0.0,3.005682604407159,0.6931471805599453,0.14669437915080344,0.23901690047049992,0.3562748639173926,1.067465559671273,1.6863989535702288,3,0,0,0,0,1
6,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,0,1,0,0
11,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,1,0,0,1,0
9,4.48863636973214,0.47000362924573563,3.152736022363656,0.6931471805599453,0.11154137473290732,0.16551443847757333,0.2608246182818983,0.6595903970311027,1.824549292051046,2,1,0,0,1,0
11,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,4,1,0,0,1,0
5,1.5040773967762742,0.0,2.0476928433652555,0.0,0.0,0.01980262729617973,0.01980262729617973,0.0,1.0986122886681098,3,0,0,1,0,0
7,3.502549875922443,0.1823215567939546,1.8562979903656263,0.3364722366212129,0.041141943331175,0.007968169649176881,0.04879016416943204,0.2821668917636708,1.1631508098056809,2,1,0,0,1,0
10,3.828641396489095,0.0,2.2823823856765264,0.47000362924573563,0.03922071315328133,0.24529635595534308,0.2761154360803155,0.5527350268432003,0.6931471805599453,4,0,0,0,1,0
8,4.216562194946349,0.3364722366212129,2.667228206581955,0.5877866649021191,0.02176149178151271,0.017839918128331016,0.03922071315328133,0.4421184257561999,1.3862943611198906,2,0,0,0,1,0
2,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,1,0,0,1,0
9,0.9555114450274363,0.0,1.5260563034950492,0.0,0.003992021269537457,0.0,0.003992021269537457,0.023716526617316065,0.7884573603642703,2,1,0,0,1,0
9,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,0,0,0,1,0
8,2.5649493574615367,0.0,1.6863989535702288,0.1823215567939546,0.0,0.005982071677547469,0.005982071677547469,0.3364722366212129,0.8754687373538999,2,0,0,0,1,0
11,4.186619838331271,0.0,2.580216829592325,0.5877866649021191,0.02176149178151271,0.033434776086237204,0.054488185284069776,0.9798287526781426,1.33500106673234,4,1,0,1,0,0
3,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,5,1,0,0,0,1
4,1.6739764335716716,0.0,1.5404450409471488,0.0,0.0,0.0033277900926747457,0.0033277900926747457,0.02306527293099597,0.8472978603872034,2,1,0,0,1,0
6,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,0,0,0,1,0
11,3.4468078929142076,0.0,1.916922612182061,0.3364722366212129,0.001998002662673058,0.013902905168991434,0.015873349156290163,0.3811724155391198,0.9555114450274363,2,1,0,1,0,0
9,3.8877303128591016,0.1823215567939546,2.8791984572980396,0.3364722366212129,0.22793206804600694,0.1275133202989595,0.3307415619122278,0.4712528486461675,1.791759469228055,4,1,0,0,1,0
8,4.477336814478207,0.3364722366212129,3.484312288372662,0.6931471805599453,0.5458065926612362,0.3618614706260324,0.7710337192170165,0.5754891370917129,2.302585092994046,5,1,0,0,1,0
10,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,0,1,0,0
8,3.6000482404073204,0.0,1.8870696490323797,0.3364722366212129,0.0,0.007968169649176881,0.007968169649176881,0.7314058926770358,0.6931471805599453,2,0,0,1,0,0
10,4.406719247264253,0.0,2.70805020110221,0.7884573603642703,0.01980262729617973,0.054488185284069776,0.07325046173959274,1.0777290777516855,1.2237754316221157,2,0,0,1,0,0
2,4.51085950651685,0.0,3.4339872044851463,0.6931471805599453,0.3852624007906449,0.009950330853168092,0.3920420877760237,0.8241754429663495,2.5649493574615367,3,0,0,1,0,0
10,4.406719247264253,0.0,2.7343675094195836,0.6931471805599453,0.02176149178151271,0.033434776086237204,0.054488185284069776,1.0473189942805592,1.4350845252893227,3,0,0,1,0,0
10,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,1,1,0,0,0
5,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,0,0,0,0,1
5,4.366278277705742,0.22314355131420976,2.1102132003465894,0.6931471805599453,0.16126814759612232,0.1110940475055868,0.2565783274004471,0.6192314976097771,1.3217558399823195,2,0,0,0,1,0
11,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,0,0,0,1,0
8,2.9444389791664403,0.0,1.9459101490553132,0.1823215567939546,0.0,0.005982071677547469,0.005982071677547469,0.283674051054242,0.8754687373538999,3,1,0,1,0,0
11,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,0,1,0,0,0
3,3.828641396489095,0.0,2.1400661634962708,0.4054651081081644,0.004987541511038968,0.004987541511038968,0.009950330853168092,1.1151415906193203,1.0986122886681098,3,0,0,0,1,0
11,3.0726933146901194,0.0,2.2823823856765264,0.1823215567939546,0.01980262729617973,0.01980262729617973,0.03922071315328133,0.20701416938432612,1.0296194171811581,2,0,0,1,0,0
2,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,0,0,0,1,0
6,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,0,0,0,1
9,3.708682081410116,0.0,2.3608540011180215,0.3364722366212129,0.22154226994723591,0.007968169649176881,0.22793206804600694,0.39068982252601003,1.4350845252893227,4,0,0,0,1,0
11,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,0,0,0,1,0
7,1.1631508098056809,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.017839918128331016,0.7884573603642703,2,0,0,0,1,0
4,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,0,1,0,0
2,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,0,1,0,0,0
10,3.2188758248682006,0.1823215567939546,2.2192034840549946,0.3364722366212129,0.1097508639591191,0.007968169649176881,0.11689375147149943,0.18564934688662926,1.2809338454620642,3,1,0,0,0,1
3,4.310799125385514,0.0,2.3978952727983707,0.6931471805599453,0.0,0.126632650933366,0.126632650933366,1.0402767116551463,0.4054651081081644,4,0,0,0,1,0
4,4.110873864173311,0.0,2.456735772821304,0.5108256237659906,0.0,0.10436001532424286,0.10436001532424286,0.945202075368575,1.0986122886681098,3,1,0,0,1,0
10,3.4210000089583352,0.0,1.791759469228055,0.1823215567939546,0.017839918128331016,0.015873349156289945,0.033434776086237204,0.22154226994723591,0.7884573603642703,4,0,0,1,0,0
10,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,4,1,0,0,1,0
5,3.4258899942525267,0.0,1.6094379124341003,0.22314355131420976,0.06531946612064246,0.1310282624064042,0.1885521065445907,0.5822156198526637,1.0986122886681098,2,0,0,0,1,0
3,4.350277936359301,0.4054651081081644,3.1135153092103742,0.6931471805599453,0.3576744442718159,0.058268908123975824,0.3987761199573678,0.8064758658669485,2.0794415416798357,2,0,0,0,1,0
4,4.390325437488577,0.28768207245178085,3.283414346005772,0.6931471805599453,0.49875304253172137,0.02306527293099597,0.5128236264286637,0.546192767603282,2.2335922215070942,2,1,0,0,0,1
3,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,4,0,0,0,1,0
2,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,0,0,1,0,0
5,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,4,1,0,1,0,0
11,2.379546134130174,0.0,1.824549292051046,0.0,0.0,0.0,0.0,0.18065349969325756,0.9555114450274363,3,1,0,0,1,0
10,0.5877866649021191,0.0,1.5260563034950492,0.0,0.0,0.0,0.0,0.013902905168991434,0.7884573603642703,4,1,0,1,0,0
5,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,0,0,0,1
10,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,1,0,0,0
3,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,0,0,0,0,1
6,4.11414718951828,0.1823215567939546,2.4159137783010487,0.47000362924573563,0.07325046173959274,0.10255658832509215,0.16889853646181388,0.836381348645853,1.4816045409242156,4,0,0,0,1,0
10,1.2237754316221157,0.0,1.5260563034950492,0.0,0.031498667059371016,0.0,0.031498667059371016,0.003992021269537457,0.7884573603642703,3,0,0,0,0,1
11,2.6946271807700692,0.0,1.6486586255873816,0.1823215567939546,0.005982071677547469,0.005982071677547469,0.011928570865273812,0.19885085874516517,0.9555114450274363,2,1,0,0,1,0
11,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,1,0,0,1,0
9,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,0,0,1,0
11,2.975529566236472,0.0,2.151762203259462,0.0,0.003992021269537457,0.054488185284069776,0.058268908123975824,0.24059046491793024,0.9555114450274363,3,1,0,1,0,0
9,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,0,0,0,1,0
3,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,0,1,0,0
3,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,5,1,0,1,0,0
5,4.178226046202803,0.22314355131420976,2.8622008809294686,0.6931471805599453,0.2908021997880245,0.0769610411361284,0.3488947566197701,0.6286086594223741,1.9095425048844386,2,0,0,0,1,0
6,3.265759410767051,0.1823215567939546,2.533696813957432,0.1823215567939546,0.07881118042428964,0.05638033343610769,0.131028262406404,0.09712671073072282,1.5686159179138452,3,1,0,0,1,0
