gameWeek,minutes_played_last5,clean_sheets_last5,bps_last5,player_starts_last5,expected_goals_last5,expected_assists_last5,expected_goal_involvements_last5,expected_goals_conceded_last5,total_points_last5,difficulty,is_home_team,player_type_1,player_type_2,player_type_3,player_type_4
11,4.51085950651685,0.3364722366212129,3.3250360206965914,0.6931471805599453,0.0,0.0,0.0,0.7966058889281753,1.8870696490323797,2,0,1,0,0,0
10,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,0,0,1,0
4,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,4,1,1,0,0,0
3,4.51085950651685,0.4054651081081644,2.740840023925201,0.6931471805599453,0.1823215567939546,0.04879016416943204,0.22314355131420976,1.1102114245114616,1.5040773967762742,2,1,0,0,1,0
5,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,0,0,0,1,0
2,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,0,1,0,0,0
4,2.456735772821304,0.0,1.791759469228055,0.0,0.05195973893071096,0.006644542718668511,0.058268908123975824,0.1823215567939546,0.8472978603872034,5,0,0,0,0,1
8,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,0,0,1,0
8,4.51085950651685,0.1823215567939546,3.3463891451671604,0.6931471805599453,0.0620353909194527,0.12044615307586726,0.17563256864315796,0.7893660383004882,1.791759469228055,2,0,0,1,0,0
8,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,4,0,0,0,1,0
7,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,4,0,0,1,0,0
2,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,1,0,0,1,0
9,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,0,0,0,1,0
6,4.23410650459726,0.1823215567939546,3.054001181677967,0.5877866649021191,0.0,0.17058630057553367,0.17058630057553367,0.9376607576103475,1.6094379124341003,2,0,0,1,0,0
5,3.828641396489095,0.0,2.4423470353692043,0.4054651081081644,0.01242251999855711,0.0,0.01242251999855711,0.4962194713766286,1.0986122886681098,2,0,0,1,0,0
2,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,4,1,0,0,1,0
5,2.224623551524334,0.0,1.7047480922384253,0.0,0.0,0.002496880198587146,0.002496880198587146,0.2662030407746567,0.8109302162163288,3,1,0,1,0,0
9,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,0,0,1,0
9,2.9652730660692823,0.0,1.9459101490553132,0.1823215567939546,0.0,0.031498667059371016,0.031498667059371016,0.48489224173948625,0.8754687373538999,2,1,0,1,0,0
6,4.472780997942346,0.3364722366212129,2.975529566236472,0.6931471805599453,0.08801087732271337,0.09531017980432493,0.17563256864315796,0.8311684784573201,1.3862943611198906,4,0,0,0,1,0
11,2.517696472610991,0.0,2.2617630984737906,0.0,0.01980262729617973,0.07510747248680548,0.09349034308733897,0.33504264381161863,1.2237754316221157,2,1,0,0,1,0
11,4.309455941839047,0.0,2.580216829592325,0.6931471805599453,0.015873349156290163,0.023716526617316065,0.03922071315328133,0.8687797492031033,1.1631508098056809,3,1,0,1,0,0
7,3.6788291182604347,0.0,2.517696472610991,0.3364722366212129,0.041141943331175,0.0,0.041141943331175,0.35346981298978397,1.4350845252893227,2,0,0,1,0,0
8,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,1,0,0,1,0
10,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,0,0,1,0,0
7,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,0,1,0,0
9,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,0,0,1,0,0
11,2.0794415416798357,0.0,2.517696472610991,0.0,0.10975086395911929,0.04114194333117521,0.14669437915080344,0.16551443847757333,1.3862943611198906,2,0,0,0,0,1
4,2.538973871058276,0.0,2.120263536200091,0.0,0.0,0.009950330853168092,0.009950330853168092,0.1570037488096647,0.9808292530117262,3,1,0,1,0,0
2,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,0,0,0,0,1
7,4.354141431184346,0.1823215567939546,2.341805806147327,0.6931471805599453,0.1587116911548208,0.02761516703297339,0.1823215567939546,0.712949807856125,1.4350845252893227,4,0,0,0,1,0
8,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,1,0,0,1,0
8,3.6109179126442243,0.3364722366212129,2.533696813957432,0.47000362924573563,0.11511280710050448,0.11867152971749854,0.22154226994723575,0.16041672140590466,1.4816045409242156,2,0,0,0,1,0
9,4.091005660956586,0.3364722366212129,2.5494451709255714,0.47000362924573563,0.23111172096338664,0.056380333436107474,0.2761154360803155,0.44468582126144574,1.6094379124341003,3,0,0,0,0,1
10,3.4468078929142076,0.0,2.1041341542702074,0.3364722366212129,0.0,0.001998002662673058,0.001998002662673058,0.4599532933922342,0.7884573603642703,2,1,0,1,0,0
2,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,1,0,0,0,1
3,4.51085950651685,0.4054651081081644,3.332204510175204,0.6931471805599453,0.01980262729617973,0.01980262729617973,0.03922071315328133,1.1002775679871708,1.791759469228055,2,0,0,1,0,0
5,4.135166556742356,0.0,2.5257286443082556,0.5596157879354227,0.03198304585305074,0.002496880198587146,0.03440142671733232,0.8576017355254755,1.4469189829363254,5,1,0,1,0,0
3,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,0,0,0,1,0
9,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,0,0,0,1,0
3,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,4,1,0,0,1,0
5,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,0,1,0,0
4,3.149882953381249,0.0,1.4663370687934272,0.28768207245178085,0.02306527293099597,0.013245226750020505,0.03601043752303303,0.8472978603872034,0.8472978603872034,5,0,0,0,1,0
6,3.966511190712216,0.1823215567939546,2.9652730660692823,0.47000362924573563,0.08617769624105241,0.005982071677547469,0.09166718852582387,0.39339252687389514,1.7227665977411035,2,1,0,1,0,0
10,4.51085950651685,0.0,3.0155349008501706,0.6931471805599453,0.0,0.0,0.0,0.9439058989071285,1.6094379124341003,4,1,1,0,0,0
6,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,1,0,0,0,1
6,3.594568774642695,0.1823215567939546,2.174751721484161,0.3364722366212129,0.0,0.009950330853168092,0.009950330853168092,0.2530906276821619,1.0986122886681098,2,1,0,0,1,0
7,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,0,0,1,0
9,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,4,0,0,0,1,0
10,0.7884573603642703,0.0,1.5260563034950492,0.0,0.0,0.0,0.0,0.07510747248680548,0.7884573603642703,3,1,0,1,0,0
4,3.8642323415917974,0.28768207245178085,2.03688192726104,0.5108256237659906,0.30748469974796055,0.006644542718668511,0.31237468504215243,0.754555808688589,1.203972804325936,2,0,0,0,0,1
4,4.356708826689592,0.28768207245178085,2.70805020110221,0.6931471805599453,0.03601043752303303,0.026317308317373358,0.06140862812864342,0.9308508832054849,1.2992829841302609,2,0,0,0,1,0
9,4.51085950651685,0.0,3.295836866004329,0.6931471805599453,0.14149956227369942,0.24998020526776946,0.3618614706260324,1.0557047876568333,2.151762203259462,2,0,0,0,1,0
3,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,0,1,0,0
10,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,0,0,0,1,0
5,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,0,0,1,0
6,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,1,0,0,0,1
10,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,4,0,1,0,0,0
7,4.39197696552705,0.3364722366212129,3.265759410767051,0.6931471805599453,0.2821668917636708,0.08434114843375096,0.34642256747438094,0.7793248768009977,1.8870696490323797,3,1,0,0,1,0
2,4.51085950651685,0.0,2.0794415416798357,0.6931471805599453,0.04879016416943204,0.0,0.04879016416943204,1.1019400787607843,1.0986122886681098,2,0,0,1,0,0
6,3.8628327612373745,0.0,2.128231705849268,0.3364722366212129,0.01980262729617973,0.0,0.01980262729617973,0.6861225656229808,1.0986122886681098,4,1,0,1,0,0
7,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,4,0,1,0,0,0
2,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,1,0,1,0,0
6,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,4,0,0,1,0,0
2,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,1,0,0,1,0
5,1.7047480922384253,0.0,1.55814461804655,0.0,0.0,0.002496880198587146,0.002496880198587146,0.058268908123975824,0.8109302162163288,4,0,0,0,1,0
10,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,0,1,0,0
2,4.51085950651685,0.0,3.091042453358316,0.6931471805599453,0.3987761199573678,0.3852624007906449,0.6729444732424258,0.8960880245566357,1.3862943611198906,2,0,0,0,1,0
4,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,1,0,1,0,0
5,3.56953269648137,0.22314355131420976,1.9810014688665833,0.4054651081081644,0.07927318089450788,0.022250608934819723,0.09984533496971612,0.5850050219402422,1.252762968495368,3,1,0,0,1,0
4,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,1,1,0,0,0
3,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,0,1,0,0
2,4.51085950651685,0.0,2.6390573296152584,0.6931471805599453,0.17395330712343798,0.13976194237515863,0.29266961396282004,1.4906543764441333,1.0986122886681098,2,1,0,0,1,0
6,3.9396381724611196,0.0,2.747270914255491,0.47000362924573563,0.16551443847757333,0.07325046173959274,0.22793206804600694,0.4343764516025845,1.7578579175523736,2,1,0,0,1,0
10,4.007333185232471,0.0,2.9014215940827497,0.47000362924573563,0.06765864847381466,0.11332868530700327,0.17395330712343798,0.3618614706260324,1.6486586255873816,4,0,0,0,1,0
8,4.486386649998124,0.47000362924573563,3.295836866004329,0.6931471805599453,0.11867152971749854,0.04879016416943204,0.16211884947643512,0.6270073780554004,2.028148247292285,2,0,0,1,0,0
7,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,5,1,1,0,0,0
11,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,1,0,1,0,0
11,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,1,0,0,1,0
4,4.454347296253507,0.0,3.4339872044851463,0.6931471805599453,0.38865798979178323,0.058268908123975824,0.4285303810391606,1.0715836162801904,2.2512917986064953,2,0,0,0,1,0
4,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,0,0,1,0
10,4.254193263163997,0.3364722366212129,2.9652730660692823,0.5877866649021191,0.05259245011917063,0.06765864847381486,0.11689375147149943,0.6365768290715511,1.6094379124341003,4,0,0,1,0,0
6,1.9459101490553132,0.0,1.6094379124341003,0.1823215567939546,0.001998002662673058,0.031498667059371016,0.03343477608623742,0.19556678354397525,0.6931471805599453,3,0,0,1,0,0
5,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,1,0,0,0
4,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,0,1,0,0
10,0.9555114450274363,0.0,1.5260563034950492,0.0,0.003992021269537457,0.0,0.003992021269537457,0.023716526617316065,0.7884573603642703,2,1,0,0,1,0
7,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,0,0,0,1,0
3,2.302585092994046,0.0,1.8718021769015913,0.0,0.11332868530700327,0.004987541511038968,0.11778303565638346,0.36810932156439535,1.0986122886681098,2,1,0,0,1,0
8,3.9926809084456005,0.1823215567939546,2.2617630984737906,0.47000362924573563,0.26390154378637737,0.04114194333117521,0.2956502421009577,0.41607528722017995,1.4350845252893227,5,1,0,0,1,0
6,4.490881039585964,0.1823215567939546,2.6390573296152584,0.6931471805599453,0.3249778571954777,0.211880359035499,0.4824261492442926,1.0260415958332745,1.824549292051046,2,0,0,0,1,0
10,4.301358731606427,0.1823215567939546,2.6100697927420065,0.5877866649021191,0.0,0.03922071315328133,0.03922071315328133,1.0494220444773381,1.33500106673234,2,1,0,1,0,0
6,1.7578579175523736,0.0,1.6863989535702288,0.0,0.02955880224154443,0.003992021269537457,0.033434776086237204,0.1275133202989597,0.8754687373538999,3,0,0,0,1,0
3,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,1,0,1,0,0
5,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,4,0,0,0,0,1
6,1.8870696490323797,0.0,1.791759469228055,0.0,0.10616019582839073,0.001998002662673058,0.10795714150509236,0.08984070399978954,1.0986122886681098,4,0,0,1,0,0
11,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,1,0,0,0
9,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,4,1,0,0,1,0
5,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,0,0,1,0,0
4,3.545778610473263,0.28768207245178085,2.772588722239781,0.28768207245178085,0.07076907088820716,0.05511929922107953,0.12221763272424911,0.38978729538893453,1.5404450409471488,2,0,0,1,0,0
3,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,0,1,0,0,0
2,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,0,1,0,0,0
10,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,0,0,1,0,0
8,2.785011242238338,0.0,1.9459101490553132,0.1823215567939546,0.0,0.0769610411361284,0.0769610411361284,0.3618614706260324,1.0296194171811581,2,1,0,0,1,0
8,3.9396381724611196,0.1823215567939546,2.2617630984737906,0.47000362924573563,0.03729578474369693,0.025667746748577813,0.0620353909194527,0.8415671856782188,1.1631508098056809,2,1,0,1,0,0
3,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,0,1,0,0,0
4,4.51085950651685,0.28768207245178085,2.793208009442517,0.6931471805599453,0.03922071315328133,0.05511929922107953,0.09227527610917084,0.7670170291264008,1.3862943611198906,2,1,0,0,1,0
8,3.5380565643793527,0.0,2.468099531471619,0.3364722366212129,0.10074990310014315,0.058268908123975824,0.15357908792830058,0.30158497762077224,1.6094379124341003,4,0,0,0,1,0
8,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,0,1,0,0,0
9,4.51085950651685,0.1823215567939546,3.126760535960395,0.6931471805599453,0.0,0.0,0.0,1.2837077723447896,1.5686159179138452,2,1,1,0,0,0
2,4.51085950651685,0.0,2.772588722239781,0.6931471805599453,0.0,0.009950330853168092,0.009950330853168092,1.1662709371419244,1.3862943611198906,3,0,0,0,1,0
9,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,0,1,0,0
11,2.7343675094195836,0.0,1.7578579175523736,0.0,0.02761516703297339,0.023716526617316065,0.050693114315518165,0.4548899914356874,0.9555114450274363,3,0,0,0,1,0
4,4.477336814478207,0.28768207245178085,2.4277482359480516,0.6931471805599453,0.23111172096338645,0.19611487892629037,0.38978729538893453,0.9542285712145472,1.791759469228055,4,0,0,0,1,0
6,1.5260563034950492,0.0,1.8562979903656263,0.0,0.0,0.007968169649176881,0.007968169649176881,0.15529288440603525,0.9555114450274363,3,1,0,0,1,0
11,4.290459441148391,0.3364722366212129,2.9856819377004897,0.5877866649021191,0.0,0.011928570865273812,0.011928570865273812,0.7400307664587957,1.6486586255873816,2,1,1,0,0,0
8,2.9652730660692823,0.0,1.791759469228055,0.1823215567939546,0.0,0.0,0.0,0.5235443961737654,0.8754687373538999,2,1,0,1,0,0
5,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,0,1,0,0,0
3,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,1,0,0,0
9,4.51085950651685,0.1823215567939546,3.126760535960395,0.6931471805599453,0.050693114315518165,0.0,0.050693114315518165,1.1718627504077024,1.791759469228055,3,0,0,1,0,0
9,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,1,0,0,0
6,3.100092288878234,0.0,1.6863989535702288,0.1823215567939546,0.0,0.0,0.0,0.7948008342864451,0.6931471805599453,2,0,0,1,0,0
9,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,4,1,0,0,1,0
11,3.0819099697950434,0.1823215567939546,2.174751721484161,0.1823215567939546,0.14842000511827322,0.009950330853168092,0.1570037488096647,0.03343477608623742,1.33500106673234,4,0,0,0,1,0
7,3.427514689979529,0.1823215567939546,2.517696472610991,0.3364722366212129,0.02761516703297339,0.013902905168991434,0.041141943331175,0.5164100020598913,1.5260563034950492,3,0,0,1,0,0
6,4.143134726391533,0.1823215567939546,2.128231705849268,0.47000362924573563,0.003992021269537457,0.003992021269537457,0.007968169649176881,0.833778310299691,1.2809338454620642,5,0,0,0,1,0
10,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,4,0,0,0,0,1
7,3.8918202981106265,0.1823215567939546,2.4159137783010487,0.5877866649021191,0.14149956227369942,0.050693114315518165,0.18564934688662926,0.6248683398066508,1.4350845252893227,3,0,0,0,0,1
6,2.4849066497880004,0.0,1.8870696490323797,0.0,0.005982071677547469,0.005982071677547469,0.011928570865273812,0.3492474281099357,1.0296194171811581,2,1,0,0,0,1
3,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,0,0,1,0,0
4,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,0,1,0,0
9,4.207673247529104,0.3364722366212129,2.151762203259462,0.6931471805599453,0.056380333436107474,0.04879016416943204,0.10255658832509215,0.7793248768009977,1.4350845252893227,4,0,0,0,1,0
4,4.3694478524670215,0.28768207245178085,3.455264602932431,0.6931471805599453,0.4209009162380037,0.08311490671050659,0.47623417899637155,1.0140222203674902,2.367123614131617,4,1,0,0,1,0
11,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,5,0,0,0,1,0
5,4.433788569232471,0.22314355131420976,2.9311937524164198,0.6931471805599453,0.18023605030293324,0.12442757837505208,0.28517894223366247,0.5581861951258283,1.749199854809259,2,0,0,0,1,0
7,1.824549292051046,0.0,1.5686159179138452,0.0,0.050693114315518165,0.009950330853168092,0.060153922819747144,0.03729578474369693,0.8754687373538999,2,0,0,0,1,0
4,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,5,0,0,0,1,0
3,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,4,0,1,0,0,0
7,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,0,0,0,1,0
10,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,0,0,1,0
4,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,0,0,0,1,0
9,2.740840023925201,0.0,1.8718021769015913,0.0,0.014888612493750559,0.03922071315328133,0.05354076692802976,0.3681093215643955,1.0116009116784799,2,1,0,0,0,1
3,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,0,0,1,0
9,3.6888794541139363,0.3364722366212129,2.9014215940827497,0.3364722366212129,0.41871033485818504,0.017839918128331016,0.43048287108345223,0.26696903085423934,1.7227665977411035,2,1,0,0,0,1
7,1.8562979903656263,0.0,1.5260563034950492,0.0,0.017839918128331016,0.0,0.017839918128331016,0.03922071315328133,0.7884573603642703,4,0,0,0,1,0
2,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,1,0,0,0,1
11,4.470495282661489,0.1823215567939546,3.1612467120315646,0.6931471805599453,0.04879016416943204,0.3632532592988549,0.3974329364109001,1.018125037755423,1.4816045409242156,3,0,0,0,1,0
3,0.4054651081081644,0.0,1.7047480922384253,0.0,0.0,0.0,0.0,0.12221763272424911,0.9162907318741551,2,1,0,1,0,0
9,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,0,0,0,1
9,4.430816798843313,0.0,2.9444389791664403,0.5877866649021191,0.08801087732271337,0.017839918128331016,0.10436001532424286,1.2214197179296566,0.8754687373538999,3,1,0,1,0,0
9,4.51085950651685,0.1823215567939546,2.580216829592325,0.6931471805599453,0.31042155942127025,0.071389996086673,0.3632532592988549,1.2837077723447896,1.7227665977411035,2,1,0,0,0,1
5,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,0,0,1,0,0
6,3.407841924380824,0.0,2.0014800002101243,0.3364722366212129,0.04688358589885046,0.060153922819747144,0.10436001532424286,0.4548899914356874,1.0296194171811581,2,1,0,0,1,0
4,4.442651256490317,0.5108256237659906,3.39002408106403,0.6931471805599453,0.3483066942682158,0.43394457943003306,0.6729444732424258,0.9229352745928237,2.2335922215070942,2,0,0,0,1,0
10,4.4355674016019115,0.47000362924573563,2.653241964607215,0.6931471805599453,0.14496577025018564,0.04879016416943204,0.18730909830499368,0.6216511788548754,1.4816045409242156,3,1,0,0,1,0
10,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,0,0,0,1,0
10,4.165113633110308,0.0,2.4336133554004498,0.6931471805599453,0.04305948946044701,0.03922071315328133,0.08065790301745454,0.5944312076207875,1.2809338454620642,4,1,0,1,0,0
7,2.302585092994046,0.0,1.33500106673234,0.1823215567939546,0.007968169649176881,0.003992021269537457,0.011928570865273812,0.08617769624105241,0.7884573603642703,3,0,0,0,1,0
7,2.341805806147327,0.0,1.5686159179138452,0.0,0.0,0.001998002662673058,0.001998002662673058,0.32353172534547825,0.9555114450274363,5,1,0,0,1,0
2,4.51085950651685,0.0,2.302585092994046,0.6931471805599453,0.0,0.02955880224154443,0.02955880224154443,1.1662709371419244,1.0986122886681098,3,0,0,1,0,0
4,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,1,1,0,0,0
3,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,4,0,0,0,1,0
8,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,4,0,0,0,1,0
3,4.51085950651685,0.4054651081081644,3.1354942159291497,0.6931471805599453,0.0,0.34712953109520095,0.34712953109520095,0.6205764877251098,1.8718021769015913,2,1,0,1,0,0
7,0.8754687373538999,0.0,1.6863989535702288,0.0,0.0,0.0,0.0,0.07510747248680548,0.9555114450274363,4,1,0,1,0,0
6,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,0,0,0,1,0
7,3.8066624897703196,0.0,2.6390573296152584,0.3364722366212129,0.0695260626486103,0.07510747248680548,0.13976194237515863,0.42918163472548043,1.33500106673234,4,0,0,0,1,0
4,2.6855773452501515,0.0,3.149882953381249,0.0,0.1711482561958293,0.03601043752303303,0.20157937339836926,0.26747936513426146,1.8458266904983307,3,1,0,0,0,1
5,0.22314355131420976,0.0,1.55814461804655,0.0,0.0,0.0,0.0,0.06765864847381486,0.8109302162163288,4,1,0,0,0,1
4,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2,0,1,0,0,0
10,2.302585092994046,0.0,1.3862943611198906,0.0,0.0,0.003992021269537457,0.003992021269537457,0.29416103854948994,0.6931471805599453,3,0,0,1,0,0
6,2.833213344056216,0.1823215567939546,2.302585092994046,0.1823215567939546,0.0,0.003992021269537457,0.003992021269537457,0.044973365642731196,1.2809338454620642,2,1,0,1,0,0
4,4.51085950651685,0.0,3.120895416507997,0.6931471805599453,0.0,0.1570037488096647,0.1570037488096647,0.8386894858506035,1.203972804325936,3,0,0,1,0,0
9,3.5085558999826545,0.1823215567939546,2.2407096892759584,0.3364722366212129,0.03729578474369693,0.025667746748577813,0.0620353909194527,0.5128236264286637,1.1631508098056809,3,0,0,1,0,0
